"id","Symbol","EnsemblID","Synonyms"
"9778","MEOX1","ENSG00000005102","MOX1"
"9779","MEOX2","ENSG00000106511","GAX"
"9780","MEOX2","ENSG00000106511","MOX2"
"9781","MEP1A","ENSG00000112818","PPHA"
"9782","MEP1B","ENSG00000141434","-"
"9783","MEST","ENSG00000106484","PEG1"
"9784","MET","ENSG00000105976","AUTS9"
"9785","MET","ENSG00000105976","DFNB97"
"9786","MET","ENSG00000105976","HGFR"
"9787","MET","ENSG00000105976","RCCP2"
"9788","MET","ENSG00000105976","c-Met"
"9789","METTL1","ENSG00000037897","C12orf1"
"9790","METTL1","ENSG00000037897","TRM8"
"9791","METTL1","ENSG00000037897","TRMT8"
"9792","METTL1","ENSG00000037897","YDL201w"
"9793","MFAP1","ENSG00000140259","AMP"
"9794","MFAP2","ENSG00000117122","MAGP"
"9795","MFAP2","ENSG00000117122","MAGP-1"
"9796","MFAP2","ENSG00000117122","MAGP1"
"9797","MFAP3","ENSG00000037749","-"
"9798","MFAP4","ENSG00000166482","-"
"9799","MFGE8","ENSG00000140545","BA46"
"9800","MFGE8","ENSG00000140545","EDIL1"
"9801","MFGE8","ENSG00000140545","HMFG"
"9802","MFGE8","ENSG00000140545","HsT19888"
"9803","MFGE8","ENSG00000140545","MFG-E8"
"9804","MFGE8","ENSG00000140545","MFGM"
"9805","MFGE8","ENSG00000140545","OAcGD3S"
"9806","MFGE8","ENSG00000140545","SED1"
"9807","MFGE8","ENSG00000140545","SPAG10"
"9808","MFGE8","ENSG00000140545","hP47"
"9809","MELTF","ENSG00000163975","CD228"
"9810","MELTF","ENSG00000163975","MAP97"
"9811","MELTF","ENSG00000163975","MFI2"
"9812","MELTF","ENSG00000163975","MTF1"
"9813","MELTF","ENSG00000163975","MTf"
"9814","MFNG","ENSG00000100060","-"
"9815","MGAT1","ENSG00000131446","GLCNAC-TI"
"9816","MGAT1","ENSG00000131446","GLCT1"
"9817","MGAT1","ENSG00000131446","GLYT1"
"9818","MGAT1","ENSG00000131446","GNT-1"
"9819","MGAT1","ENSG00000131446","GNT-I"
"9820","MGAT1","ENSG00000131446","GnTI"
"9821","MGAT1","ENSG00000131446","MGAT"
"9822","SCGB2A1","ENSG00000124939","LPHC"
"9823","SCGB2A1","ENSG00000124939","LPNC"
"9824","SCGB2A1","ENSG00000124939","MGB2"
"9825","SCGB2A1","ENSG00000124939","UGB3"
"9826","MGAT2","ENSG00000168282","CDG2A"
"9827","MGAT2","ENSG00000168282","CDGS2"
"9828","MGAT2","ENSG00000168282","GLCNACTII"
"9829","MGAT2","ENSG00000168282","GNT-II"
"9830","MGAT2","ENSG00000168282","GNT2"
"9831","MGAT3","ENSG00000128268","GNT-III"
"9832","MGAT3","ENSG00000128268","GNT3"
"9833","MGAT5","ENSG00000152127","GNT-V"
"9834","MGAT5","ENSG00000152127","GNT-VA"
"9835","MGAT5","ENSG00000152127","MGAT5A"
"9836","MGAT5","ENSG00000152127","glcNAc-T V"
"9837","SCGB2A2","ENSG00000110484","MGB1"
"9838","SCGB2A2","ENSG00000110484","PSBP1"
"9839","SCGB2A2","ENSG00000110484","UGB2"
"9840","MIA2","ENSG00000150527","CTAGE5"
"9841","MIA2","ENSG00000150527","MEA6"
"9842","MIA2","ENSG00000150527","MGEA"
"9843","MIA2","ENSG00000150527","MGEA11"
"9844","MIA2","ENSG00000150527","MGEA6"
"9845","MIA2","ENSG00000150527","TALI"
"9846","KITLG","ENSG00000049130","DCUA"
"9847","KITLG","ENSG00000049130","DFNA69"
"9848","KITLG","ENSG00000049130","FPH2"
"9849","KITLG","ENSG00000049130","FPHH"
"9850","KITLG","ENSG00000049130","KL-1"
"9851","KITLG","ENSG00000049130","Kitl"
"9852","KITLG","ENSG00000049130","MGF"
"9853","KITLG","ENSG00000049130","SCF"
"9854","KITLG","ENSG00000049130","SF"
"9855","KITLG","ENSG00000049130","SHEP7"
"9856","KITLG","ENSG00000049130","SLF"
"9857","MGMT","ENSG00000170430","-"
"9858","MGP","ENSG00000111341","GIG36"
"9859","MGP","ENSG00000111341","MGLAP"
"9860","MGP","ENSG00000111341","NTI"
"9861","MGST1","ENSG00000008394","GST12"
"9862","MGST1","ENSG00000008394","MGST"
"9863","MGST1","ENSG00000008394","MGST-I"
"9864","MGST2","ENSG00000085871","GST2"
"9865","MGST2","ENSG00000085871","MGST-II"
"9866","MGST3","ENSG00000143198","GST-III"
"9867","CIITA","ENSG00000179583","C2TA"
"9868","CIITA","ENSG00000179583","CIITAIV"
"9869","CIITA","ENSG00000179583","MHC2TA"
"9870","CIITA","ENSG00000179583","NLRA"
"9871","CD99","ENSG00000002586","HBA71"
"9872","CD99","ENSG00000002586","MIC2"
"9873","CD99","ENSG00000002586","MIC2X"
"9874","CD99","ENSG00000002586","MIC2Y"
"9875","CD99","ENSG00000002586","MSK5X"
"9876","MID1","ENSG00000101871","BBBG1"
"9877","MID1","ENSG00000101871","FXY"
"9878","MID1","ENSG00000101871","GBBB1"
"9879","MID1","ENSG00000101871","MIDIN"
"9880","MID1","ENSG00000101871","OGS1"
"9881","MID1","ENSG00000101871","OS"
"9882","MID1","ENSG00000101871","OSX"
"9883","MID1","ENSG00000101871","RNF59"
"9884","MID1","ENSG00000101871","TRIM18"
"9885","MID1","ENSG00000101871","XPRF"
"9886","MID1","ENSG00000101871","ZNFXY"
"9887","CXCL9","ENSG00000138755","CMK"
"9888","CXCL9","ENSG00000138755","Humig"
"9889","CXCL9","ENSG00000138755","MIG"
"9890","CXCL9","ENSG00000138755","SCYB9"
"9891","CXCL9","ENSG00000138755","crg-10"
"9892","MIPEP","ENSG00000027001","COXPD31"
"9893","MIPEP","ENSG00000027001","HMIP"
"9894","MIPEP","ENSG00000027001","MIP"
"9895","MITF","ENSG00000187098","CMM8"
"9896","MITF","ENSG00000187098","COMMAD"
"9897","MITF","ENSG00000187098","MI"
"9898","MITF","ENSG00000187098","WS2"
"9899","MITF","ENSG00000187098","WS2A"
"9900","MITF","ENSG00000187098","bHLHe32"
"9901","ATXN3","ENSG00000066427","AT3"
"9902","ATXN3","ENSG00000066427","ATX3"
"9903","ATXN3","ENSG00000066427","JOS"
"9904","ATXN3","ENSG00000066427","MJD"
"9905","ATXN3","ENSG00000066427","MJD1"
"9906","ATXN3","ENSG00000066427","SCA3"
"9907","MKI67","ENSG00000148773","KIA"
"9908","MKI67","ENSG00000148773","MIB-"
"9909","MKI67","ENSG00000148773","MIB-1"
"9910","MKI67","ENSG00000148773","PPP1R105"
"9911","MKLN1","ENSG00000128585","TWA2"
"9912","MLF1","ENSG00000178053","-"
"9913","MLH1","ENSG00000076242","COCA2"
"9914","MLH1","ENSG00000076242","FCC2"
"9915","MLH1","ENSG00000076242","HNPCC"
"9916","MLH1","ENSG00000076242","HNPCC2"
"9917","MLH1","ENSG00000076242","hMLH1"
"9918","MAP3K9","ENSG00000006432","MEKK9"
"9919","MAP3K9","ENSG00000006432","MLK1"
"9920","MAP3K9","ENSG00000006432","PRKE1"
"9921","MAP3K10","ENSG00000130758","MEKK10"
"9922","MAP3K10","ENSG00000130758","MLK2"
"9923","MAP3K10","ENSG00000130758","MST"
"9924","MLN","ENSG00000096395","-"
"9925","MAP3K11","ENSG00000173327","MEKK11"
"9926","MAP3K11","ENSG00000173327","MLK-3"
"9927","MAP3K11","ENSG00000173327","MLK3"
"9928","MAP3K11","ENSG00000173327","PTK1"
"9929","MAP3K11","ENSG00000173327","SPRK"
"9930","KMT2A","ENSG00000118058","ALL-1"
"9931","KMT2A","ENSG00000118058","CXXC7"
"9932","KMT2A","ENSG00000118058","HRX"
"9933","KMT2A","ENSG00000118058","HTRX1"
"9934","KMT2A","ENSG00000118058","MLL"
"9935","KMT2A","ENSG00000118058","MLL1"
"9936","KMT2A","ENSG00000118058","MLL1A"
"9937","KMT2A","ENSG00000118058","TRX1"
"9938","KMT2A","ENSG00000118058","WDSTS"
"9939","MLLT1","ENSG00000130382","ENL"
"9940","MLLT1","ENSG00000130382","LTG19"
"9941","MLLT1","ENSG00000130382","YEATS1"
"9942","AFF1","ENSG00000172493","AF4"
"9943","AFF1","ENSG00000172493","MLLT2"
"9944","AFF1","ENSG00000172493","PBM1"
"9945","MLLT3","ENSG00000171843","AF9"
"9946","MLLT3","ENSG00000171843","YEATS3"
"9947","AFDN","ENSG00000130396","AF6"
"9948","AFDN","ENSG00000130396","MLL-AF6"
"9949","AFDN","ENSG00000130396","MLLT4"
"9950","AFDN","ENSG00000130396","l-afadin"
"9951","MLLT6","ENSG00000275023","AF17"
"9952","FOXO4","ENSG00000184481","AFX"
"9953","FOXO4","ENSG00000184481","AFX1"
"9954","FOXO4","ENSG00000184481","MLLT7"
"9955","NR3C2","ENSG00000151623","MCR"
"9956","NR3C2","ENSG00000151623","MLR"
"9957","NR3C2","ENSG00000151623","MR"
"9958","NR3C2","ENSG00000151623","NR3C2VIT"
"9959","TRPM1","ENSG00000134160","CSNB1C"
"9960","TRPM1","ENSG00000134160","LTRPC1"
"9961","TRPM1","ENSG00000134160","MLSN1"
"9962","MME","ENSG00000196549","CALLA"
"9963","MME","ENSG00000196549","CD10"
"9964","MME","ENSG00000196549","CMT2T"
"9965","MME","ENSG00000196549","NEP"
"9966","MME","ENSG00000196549","SCA43"
"9967","MME","ENSG00000196549","SFE"
"9968","MMP1","ENSG00000196611","CLG"
"9969","MMP1","ENSG00000196611","CLGN"
"9970","MMP2","ENSG00000087245","CLG4"
"9971","MMP2","ENSG00000087245","CLG4A"
"9972","MMP2","ENSG00000087245","MMP-2"
"9973","MMP2","ENSG00000087245","MMP-II"
"9974","MMP2","ENSG00000087245","MONA"
"9975","MMP2","ENSG00000087245","TBE-1"
"9976","MMP3","ENSG00000149968","CHDS6"
"9977","MMP3","ENSG00000149968","MMP-3"
"9978","MMP3","ENSG00000149968","SL-1"
"9979","MMP3","ENSG00000149968","STMY"
"9980","MMP3","ENSG00000149968","STMY1"
"9981","MMP3","ENSG00000149968","STR1"
"9982","MMP7","ENSG00000137673","MMP-7"
"9983","MMP7","ENSG00000137673","MPSL1"
"9984","MMP7","ENSG00000137673","PUMP-1"
"9985","MMP8","ENSG00000118113","CLG1"
"9986","MMP8","ENSG00000118113","HNC"
"9987","MMP8","ENSG00000118113","MMP-8"
"9988","MMP8","ENSG00000118113","PMNL-CL"
"9989","MMP9","ENSG00000100985","CLG4B"
"9990","MMP9","ENSG00000100985","GELB"
"9991","MMP9","ENSG00000100985","MANDP2"
"9992","MMP9","ENSG00000100985","MMP-9"
"9993","MMP10","ENSG00000166670","SL-2"
"9994","MMP10","ENSG00000166670","STMY2"
"9995","MMP11","ENSG00000099953","SL-3"
"9996","MMP11","ENSG00000099953","ST3"
"9997","MMP11","ENSG00000099953","STMY3"
"9998","MMP12","ENSG00000262406","HME"
"9999","MMP12","ENSG00000262406","ME"
"10000","MMP12","ENSG00000262406","MME"
"10001","MMP12","ENSG00000262406","MMP-12"
"10002","MMP13","ENSG00000137745","CLG3"
"10003","MMP13","ENSG00000137745","MANDP1"
"10004","MMP13","ENSG00000137745","MDST"
"10005","MMP13","ENSG00000137745","MMP-13"
"10006","MMP14","ENSG00000157227","MMP-14"
"10007","MMP14","ENSG00000157227","MMP-X1"
"10008","MMP14","ENSG00000157227","MT-MMP"
"10009","MMP14","ENSG00000157227","MT-MMP 1"
"10010","MMP14","ENSG00000157227","MT1-MMP"
"10011","MMP14","ENSG00000157227","MT1MMP"
"10012","MMP14","ENSG00000157227","MTMMP1"
"10013","MMP14","ENSG00000157227","WNCHRS"
"10014","MMP15","ENSG00000102996","MMP-15"
"10015","MMP15","ENSG00000102996","MT2-MMP"
"10016","MMP15","ENSG00000102996","MT2MMP"
"10017","MMP15","ENSG00000102996","MTMMP2"
"10018","MMP15","ENSG00000102996","SMCP-2"
"10019","MMP16","ENSG00000156103","C8orf57"
"10020","MMP16","ENSG00000156103","MMP-X2"
"10021","MMP16","ENSG00000156103","MT-MMP2"
"10022","MMP16","ENSG00000156103","MT-MMP3"
"10023","MMP16","ENSG00000156103","MT3-MMP"
"10024","MMP17","ENSG00000198598","MMP-17"
"10025","MMP17","ENSG00000198598","MT4-MMP"
"10026","MMP17","ENSG00000198598","MT4MMP"
"10027","MMP17","ENSG00000198598","MTMMP4"
"10028","MMP19","ENSG00000123342","CODA"
"10029","MMP19","ENSG00000123342","MMP18"
"10030","MMP19","ENSG00000123342","RASI-1"
"10031","ALDH6A1","ENSG00000119711","MMSADHA"
"10032","ALDH6A1","ENSG00000119711","MMSDH"
"10033","MN1","ENSG00000169184","CEBALID"
"10034","MN1","ENSG00000169184","MGCR"
"10035","MN1","ENSG00000169184","MGCR1"
"10036","MN1","ENSG00000169184","MGCR1-PEN"
"10037","MN1","ENSG00000169184","dJ353E16.2"
"10038","MNDA","ENSG00000163563","PYHIN3"
"10039","MNT","ENSG00000070444","MAD6"
"10040","MNT","ENSG00000070444","MXD6"
"10041","MNT","ENSG00000070444","ROX"
"10042","MNT","ENSG00000070444","bHLHd3"
"10043","MNT","ENSG00000070444","lncRNA-HAL"
"10044","MOBP","ENSG00000168314","-"
"10045","MOCS1","ENSG00000124615","MIG11"
"10046","MOCS1","ENSG00000124615","MOCOD"
"10047","MOCS1","ENSG00000124615","MOCS1A"
"10048","MOCS1","ENSG00000124615","MOCS1B"
"10049","MOCS2","ENSG00000164172","MCBPE"
"10050","MOCS2","ENSG00000164172","MOCO1"
"10051","MOCS2","ENSG00000164172","MOCODB"
"10052","MOCS2","ENSG00000164172","MPTS"
"10053","MOG","ENSG00000204655","BTN6"
"10054","MOG","ENSG00000204655","BTNL11"
"10055","MOG","ENSG00000204655","MOGIG2"
"10056","MOG","ENSG00000204655","NRCLP7"
"10057","MOS","ENSG00000172680","MSV"
"10058","MOV10","ENSG00000155363","fSAP113"
"10059","MOV10","ENSG00000155363","gb110"
"10060","CD200","ENSG00000091972","MOX1"
"10061","CD200","ENSG00000091972","MOX2"
"10062","CD200","ENSG00000091972","MRC"
"10063","CD200","ENSG00000091972","OX-2"
"10064","MPG","ENSG00000103152","AAG"
"10065","MPG","ENSG00000103152","ADPG"
"10066","MPG","ENSG00000103152","APNG"
"10067","MPG","ENSG00000103152","CRA36.1"
"10068","MPG","ENSG00000103152","MDG"
"10069","MPG","ENSG00000103152","Mid1"
"10070","MPG","ENSG00000103152","PIG11"
"10071","MPG","ENSG00000103152","PIG16"
"10072","MPG","ENSG00000103152","anpg"
"10073","MPI","ENSG00000178802","CDG1B"
"10074","MPI","ENSG00000178802","PMI"
"10075","MPI","ENSG00000178802","PMI1"
"10076","MPL","ENSG00000117400","C-MPL"
"10077","MPL","ENSG00000117400","CD110"
"10078","MPL","ENSG00000117400","MPLV"
"10079","MPL","ENSG00000117400","THCYT2"
"10080","MPL","ENSG00000117400","THPOR"
"10081","MPL","ENSG00000117400","TPOR"
"10082","MPO","ENSG00000005381","-"
"10083","MPP1","ENSG00000130830","AAG12"
"10084","MPP1","ENSG00000130830","DXS552E"
"10085","MPP1","ENSG00000130830","EMP55"
"10086","MPP1","ENSG00000130830","MRG1"
"10087","MPP1","ENSG00000130830","PEMP"
"10088","MPP2","ENSG00000108852","DLG2"
"10089","MPP3","ENSG00000161647","DLG3"
"10090","MPST","ENSG00000128309","MST"
"10091","MPST","ENSG00000128309","TST2"
"10092","MPST","ENSG00000128309","TUM1"
"10093","MPV17","ENSG00000115204","CMT2EE"
"10094","MPV17","ENSG00000115204","MTDPS6"
"10095","MPV17","ENSG00000115204","SYM1"
"10096","MPZ","ENSG00000158887","CHM"
"10097","MPZ","ENSG00000158887","CHN2"
"10098","MPZ","ENSG00000158887","CMT1"
"10099","MPZ","ENSG00000158887","CMT1B"
"10100","MPZ","ENSG00000158887","CMT2I"
"10101","MPZ","ENSG00000158887","CMT2J"
"10102","MPZ","ENSG00000158887","CMT4E"
"10103","MPZ","ENSG00000158887","CMTDI3"
"10104","MPZ","ENSG00000158887","CMTDID"
"10105","MPZ","ENSG00000158887","DSS"
"10106","MPZ","ENSG00000158887","HMSNIB"
"10107","MPZ","ENSG00000158887","MPP"
"10108","MPZ","ENSG00000158887","P0"
"10109","MRC1","ENSG00000260314","CD206"
"10110","MRC1","ENSG00000260314","CLEC13D"
"10111","MRC1","ENSG00000260314","CLEC13DL"
"10112","MRC1","ENSG00000260314","MMR"
"10113","MRC1","ENSG00000260314","MRC1L1"
"10114","MRC1","ENSG00000260314","bA541I19.1"
"10115","MRC1","ENSG00000260314","hMR"
"10116","MRE11","ENSG00000020922","ATLD"
"10117","MRE11","ENSG00000020922","HNGS1"
"10118","MRE11","ENSG00000020922","MRE11A"
"10119","MRE11","ENSG00000020922","MRE11B"
"10120","ABCC1","ENSG00000103222","ABC29"
"10121","ABCC1","ENSG00000103222","ABCC"
"10122","ABCC1","ENSG00000103222","GS-X"
"10123","ABCC1","ENSG00000103222","MRP"
"10124","ABCC1","ENSG00000103222","MRP1"
"10125","MYO1B","ENSG00000128641","MMI-alpha"
"10126","MYO1B","ENSG00000128641","MMIa"
"10127","MYO1B","ENSG00000128641","MYH-1c"
"10128","MYO1B","ENSG00000128641","myr1"
"10129","MSH2","ENSG00000095002","COCA1"
"10130","MSH2","ENSG00000095002","FCC1"
"10131","MSH2","ENSG00000095002","HNPCC"
"10132","MSH2","ENSG00000095002","HNPCC1"
"10133","MSH2","ENSG00000095002","LCFS2"
"10134","MSH2","ENSG00000095002","hMSH2"
"10135","MSH3","ENSG00000113318","DUP"
"10136","MSH3","ENSG00000113318","FAP4"
"10137","MSH3","ENSG00000113318","MRP1"
"10138","MSH4","ENSG00000057468","-"
"10139","MSI1","ENSG00000135097","-"
"10140","MSMB","ENSG00000263639","HPC13"
"10141","MSMB","ENSG00000263639","IGBF"
"10142","MSMB","ENSG00000263639","MSP"
"10143","MSMB","ENSG00000263639","MSPB"
"10144","MSMB","ENSG00000263639","PN44"
"10145","MSMB","ENSG00000263639","PRPS"
"10146","MSMB","ENSG00000263639","PSP"
"10147","MSMB","ENSG00000263639","PSP-94"
"10148","MSMB","ENSG00000263639","PSP57"
"10149","MSMB","ENSG00000263639","PSP94"
"10150","MSN","ENSG00000147065","HEL70"
"10151","MSN","ENSG00000147065","IMD50"
"10152","MSR1","ENSG00000038945","CD204"
"10153","MSR1","ENSG00000038945","SCARA1"
"10154","MSR1","ENSG00000038945","SR-A"
"10155","MSR1","ENSG00000038945","SR-AI"
"10156","MSR1","ENSG00000038945","SR-AII"
"10157","MSR1","ENSG00000038945","SR-AIII"
"10158","MSR1","ENSG00000038945","SRA"
"10159","MSR1","ENSG00000038945","phSR1"
"10160","MSR1","ENSG00000038945","phSR2"
"10161","MSRA","ENSG00000175806","PMSR"
"10162","MST1R","ENSG00000164078","CD136"
"10163","MST1R","ENSG00000164078","CDw136"
"10164","MST1R","ENSG00000164078","NPCA3"
"10165","MST1R","ENSG00000164078","PTK8"
"10166","MST1R","ENSG00000164078","RON"
"10167","MST1R","ENSG00000164078","SEA"
"10168","MSX1","ENSG00000163132","ECTD3"
"10169","MSX1","ENSG00000163132","HOX7"
"10170","MSX1","ENSG00000163132","HYD1"
"10171","MSX1","ENSG00000163132","STHAG1"
"10172","MSX2","ENSG00000120149","CRS2"
"10173","MSX2","ENSG00000120149","FPP"
"10174","MSX2","ENSG00000120149","HOX8"
"10175","MSX2","ENSG00000120149","MSH"
"10176","MSX2","ENSG00000120149","PFM"
"10177","MSX2","ENSG00000120149","PFM1"
"10178","MT1E","ENSG00000169715","MT-1E"
"10179","MT1E","ENSG00000169715","MT-IE"
"10180","MT1E","ENSG00000169715","MT1"
"10181","MT1E","ENSG00000169715","MTD"
"10182","MT1F","ENSG00000198417","MT1"
"10183","MT1G","ENSG00000125144","MT1"
"10184","MT1G","ENSG00000125144","MT1K"
"10185","MT1M","ENSG00000205364","MT-1M"
"10186","MT1M","ENSG00000205364","MT-IM"
"10187","MT1M","ENSG00000205364","MT1"
"10188","MT1M","ENSG00000205364","MT1K"
"10189","MT2A","ENSG00000125148","MT-2"
"10190","MT2A","ENSG00000125148","MT-II"
"10191","MT2A","ENSG00000125148","MT2"
"10192","MT3","ENSG00000087250","GIF"
"10193","MT3","ENSG00000087250","GIFB"
"10194","MT3","ENSG00000087250","GRIF"
"10195","MT3","ENSG00000087250","ZnMT3"
"10196","MTF1","ENSG00000188786","MTF-1"
"10197","MTF1","ENSG00000188786","ZRF"
"10198","NUDT1","ENSG00000106268","MTH1"
"10199","MTHFD1","ENSG00000100714","CIMAH"
"10200","MTHFD1","ENSG00000100714","MTHFC"
"10201","MTHFD1","ENSG00000100714","MTHFD"
"10202","MTHFR","ENSG00000177000","-"
"10203","MTIF2","ENSG00000085760","-"
"10204","MTM1","ENSG00000171100","CNM"
"10205","MTM1","ENSG00000171100","MTMX"
"10206","MTM1","ENSG00000171100","XLMTM"
"10207","MYO1F","ENSG00000142347","-"
"10208","MTNR1B","ENSG00000134640","FGQTL2"
"10209","MTNR1B","ENSG00000134640","MEL-1B-R"
"10210","MTNR1B","ENSG00000134640","MT2"
"10211","MTTP","ENSG00000138823","ABL"
"10212","MTTP","ENSG00000138823","MTP"
"10213","MTR","ENSG00000116984","HMAG"
"10214","MTR","ENSG00000116984","MS"
"10215","MTR","ENSG00000116984","cblG"
"10216","MTRR","ENSG00000124275","MSR"
"10217","MTRR","ENSG00000124275","cblE"
"10218","MUC1","ENSG00000185499","ADMCKD"
"10219","MUC1","ENSG00000185499","ADMCKD1"
"10220","MUC1","ENSG00000185499","CA 15-3"
"10221","MUC1","ENSG00000185499","CD227"
"10222","MUC1","ENSG00000185499","EMA"
"10223","MUC1","ENSG00000185499","H23AG"
"10224","MUC1","ENSG00000185499","KL-6"
"10225","MUC1","ENSG00000185499","MAM6"
"10226","MUC1","ENSG00000185499","MCD"
"10227","MUC1","ENSG00000185499","MCKD"
"10228","MUC1","ENSG00000185499","MCKD1"
"10229","MUC1","ENSG00000185499","MUC-1"
"10230","MUC1","ENSG00000185499","MUC-1/SEC"
"10231","MUC1","ENSG00000185499","MUC-1/X"
"10232","MUC1","ENSG00000185499","MUC1/ZD"
"10233","MUC1","ENSG00000185499","PEM"
"10234","MUC1","ENSG00000185499","PEMT"
"10235","MUC1","ENSG00000185499","PUM"
"10236","MUC2","ENSG00000198788","MLP"
"10237","MUC2","ENSG00000198788","MUC-2"
"10238","MUC2","ENSG00000198788","SMUC"
"10239","MUC3A","ENSG00000169894","MUC-3A"
"10240","MUC3A","ENSG00000169894","MUC3"
"10241","MUC4","ENSG00000145113","ASGP"
"10242","MUC4","ENSG00000145113","HSA276359"
"10243","MUC4","ENSG00000145113","MUC-4"
"10244","MUC5AC","ENSG00000215182","MUC5"
"10245","MUC5AC","ENSG00000215182","TBM"
"10246","MUC5AC","ENSG00000215182","leB"
"10247","MUC5AC","ENSG00000215182","mucin"
"10248","MUC6","ENSG00000184956","MUC-6"
"10249","MUC7","ENSG00000171195","MG2"
"10250","TRIM37","ENSG00000108395","MUL"
"10251","TRIM37","ENSG00000108395","POB1"
"10252","TRIM37","ENSG00000108395","TEF3"
"10253","MUSK","ENSG00000030304","CMS9"
"10254","MUSK","ENSG00000030304","FADS"
"10255","MUSK","ENSG00000030304","FADS1"
"10256","MMUT","ENSG00000146085","MCM"
"10257","MMUT","ENSG00000146085","MUT"
"10258","MUTYH","ENSG00000132781","MYH"
"10259","MVD","ENSG00000167508","FP17780"
"10260","MVD","ENSG00000167508","MDDase"
"10261","MVD","ENSG00000167508","MPD"
"10262","MVD","ENSG00000167508","POROK7"
"10263","MVK","ENSG00000110921","LRBP"
"10264","MVK","ENSG00000110921","MK"
"10265","MVK","ENSG00000110921","MVLK"
"10266","MVK","ENSG00000110921","POROK3"
"10267","MX1","ENSG00000157601","IFI-78K"
"10268","MX1","ENSG00000157601","IFI78"
"10269","MX1","ENSG00000157601","MX"
"10270","MX1","ENSG00000157601","MxA"
"10271","MX1","ENSG00000157601","lncMX1-215"
"10272","MX2","ENSG00000183486","MXB"
"10273","MXI1","ENSG00000119950","MAD2"
"10274","MXI1","ENSG00000119950","MXD2"
"10275","MXI1","ENSG00000119950","MXI"
"10276","MXI1","ENSG00000119950","bHLHc11"
"10277","MYB","ENSG00000118513","Cmyb"
"10278","MYB","ENSG00000118513","c-myb"
"10279","MYB","ENSG00000118513","c-myb_CDS"
"10280","MYB","ENSG00000118513","efg"
"10281","MYBL1","ENSG00000185697","A-MYB"
"10282","MYBL1","ENSG00000185697","AMYB"
"10283","MYBPC1","ENSG00000196091","LCCS4"
"10284","MYBPC1","ENSG00000196091","MYBPCC"
"10285","MYBPC1","ENSG00000196091","MYBPCS"
"10286","MYBPC1","ENSG00000196091","MYOTREM"
"10287","MYBPC1","ENSG00000196091","ssMyBP-C"
"10288","MYBL2","ENSG00000101057","B-MYB"
"10289","MYBL2","ENSG00000101057","BMYB"
"10290","MYBPC2","ENSG00000086967","MYBPC"
"10291","MYBPC2","ENSG00000086967","MYBPCF"
"10292","MYBPC2","ENSG00000086967","fsMyBP-C"
"10293","MYBPC3","ENSG00000134571","CMD1MM"
"10294","MYBPC3","ENSG00000134571","CMH4"
"10295","MYBPC3","ENSG00000134571","FHC"
"10296","MYBPC3","ENSG00000134571","LVNC10"
"10297","MYBPC3","ENSG00000134571","MYBP-C"
"10298","MYBPC3","ENSG00000134571","cMyBP-C"
"10299","MYBPH","ENSG00000133055","-"
"10300","MYC","ENSG00000136997","MRTL"
"10301","MYC","ENSG00000136997","MYCC"
"10302","MYC","ENSG00000136997","bHLHe39"
"10303","MYC","ENSG00000136997","c-Myc"
"10304","MYCL","ENSG00000116990","L-Myc"
"10305","MYCL","ENSG00000116990","LMYC"
"10306","MYCL","ENSG00000116990","MYCL1"
"10307","MYCL","ENSG00000116990","bHLHe38"
"10308","MYCN","ENSG00000134323","MODED"
"10309","MYCN","ENSG00000134323","N-myc"
"10310","MYCN","ENSG00000134323","NMYC"
"10311","MYCN","ENSG00000134323","ODED"
"10312","MYCN","ENSG00000134323","bHLHe37"
"10313","MYD88","ENSG00000172936","MYD88D"
"10314","GADD45B","ENSG00000099860","GADD45BETA"
"10315","GADD45B","ENSG00000099860","MYD118"
"10316","MYF5","ENSG00000111049","EORVA"
"10317","MYF5","ENSG00000111049","bHLHc2"
"10318","MYF6","ENSG00000111046","CNM3"
"10319","MYF6","ENSG00000111046","MRF4"
"10320","MYF6","ENSG00000111046","bHLHc4"
"10321","MYF6","ENSG00000111046","myf-6"
"10322","MYH1","ENSG00000109061","HEL71"
"10323","MYH1","ENSG00000109061","MYHSA1"
"10324","MYH1","ENSG00000109061","MYHa"
"10325","MYH1","ENSG00000109061","MyHC-2X/D"
"10326","MYH1","ENSG00000109061","MyHC-2x"
"10327","MYH2","ENSG00000125414","IBM3"
"10328","MYH2","ENSG00000125414","MYH2A"
"10329","MYH2","ENSG00000125414","MYHSA2"
"10330","MYH2","ENSG00000125414","MYHas8"
"10331","MYH2","ENSG00000125414","MYPOP"
"10332","MYH2","ENSG00000125414","MyHC-2A"
"10333","MYH2","ENSG00000125414","MyHC-IIa"
"10334","MYH3","ENSG00000109063","CPSFS1A"
"10335","MYH3","ENSG00000109063","CPSFS1B"
"10336","MYH3","ENSG00000109063","CPSKF1A"
"10337","MYH3","ENSG00000109063","CPSKF1B"
"10338","MYH3","ENSG00000109063","DA2A"
"10339","MYH3","ENSG00000109063","DA2B"
"10340","MYH3","ENSG00000109063","DA2B3"
"10341","MYH3","ENSG00000109063","DA8"
"10342","MYH3","ENSG00000109063","HEMHC"
"10343","MYH3","ENSG00000109063","MYHC-EMB"
"10344","MYH3","ENSG00000109063","MYHSE1"
"10345","MYH3","ENSG00000109063","SMHCE"
"10346","MYH4","ENSG00000264424","MYH2B"
